player,date,time,id,item,itemID,itemString,response,votes,class,instance,boss,difficultyID,mapID,groupSize,gear1,gear2,responseID,isAwardReason,subType,equipLoc,note,owner
Ahtohalla-Zul'jin,24/4/24,22:09:01,1713985741-1,[Flametender's Legwraps],195479,item:195479::::::::70:262::84:7:6652:10873:7980:10329:10884:1589:8767,Bis,1,PRIEST,Vault of the Incarnates-Heroic,Eranog,15,2522,24,|cffa335ee|Hitem:207280:6544:::::::70:262::6:7:6652:7981:8095:9512:9576:1520:8767::::::|h[Leggings of Lunar Communion]|h|r,,2,false,Cloth,Legs,,Elcoka-Sanguino
Ahtohalla-Zul'jin,24/4/24,23:20:48,1713990048-13,[Scripture of Primal Devotion],195513,item:195513::::::::70:262::84:6:6652:7980:10331:10884:1589:8767,Bis,0,PRIEST,Vault of the Incarnates-Heroic,Kurog Grimtotem,15,2522,23,"|cffa335ee|Hitem:208321:6643:::::::70:262::16:7:9639:40:9147:9529:9581:1553:8767:1:28:1279:::::|h[Iridal, the Earth's Master]|h|r",,2,false,Miscellaneous,Held In Off-hand,,Elcoka-Sanguino
Ahtohalla-Zul'jin,1/5/24,22:05:16,1714590316-0,[Etchings of the Captive Revenant],202573,item:202573::::::::70:70::84:7:6652:10873:7980:10329:10884:1563:8767,Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic","Kazzara, the Hellforged",15,2569,25,|cffa335ee|Hitem:207160:6598:::::::70:70::6:6:6652:9509:7981:9576:1520:8767::::::|h[Inflammable Drapeleaf]|h|r,,2,false,Cloth,Back,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,1/5/24,22:58:43,1714593523-37,[Lavaflow Control Rod],202570,item:202570::::::::70:70::84:6:6652:7980:10331:10884:1563:8767,Mejora,0,PRIEST,"Aberrus, the Shadowed Crucible-Heroic",Magmorax,15,2569,26,|cffa335ee|Hitem:133184:7003:::::::70:70::35:6:9639:42:9147:9576:9919:8767::::::|h[Cerith Spire Staff]|h|r,,4,false,One-Handed Maces,One-Hand,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,2/5/24,22:21:43,1714677703-4,[Screaming Black Dragonscale],202612,item:202612::::::::70:581::85:6:6652:7981:10337:10884:1576:8767,Pre-Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged",16,2569,20,|cffa335ee|Hitem:207168::::::::70:581::6:5:6652:7981:9576:1520:8767::::::|h[Pip's Emerald Friendship Badge]|h|r,|cffa335ee|Hitem:159630::::::::70:581::33:6:9639:6652:9144:9581:9847:8767:1:28:1279:::::|h[Balefire Branch]|h|r,3,false,Miscellaneous,Trinket,"Prebis disci, bis holy",Lasttime-Uldum
Ahtohalla-Zul'jin,2/5/24,22:38:15,1714678695-0,[Mystic's Scalding Frame],202580,item:202580::::::::70:581::85:7:6652:10874:7981:10335:10884:1576:8767,Tier Set,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic",Assault of the Zaqali,16,2569,20,|cffa335ee|Hitem:217204::::::::70:581::83:7:6652:7982:10869:10884:10348:1494:8767:1:28:1040:::::|h[Devotion of the Furnace Seraph]|h|r,,1,false,Cloth,Shoulder,Catalist la semana que viene,Lasttime-Uldum
Ahtohalla-Zul'jin,7/5/24,22:50:23,1715111423-1,[Bloodfire Extraction Conduit],204319,item:204319::::::::70:263::85:6:6652:7981:10336:10884:1576:8767,Pre-Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic","Rashok, the Elder",16,2569,20,|cffa335ee|Hitem:202570:7003:::::::70:263::84:6:6652:7980:10331:10884:1563:8767::::::|h[Lavaflow Control Rod]|h|r,|cffa335ee|Hitem:195513::::::::70:263::84:6:6652:7980:10331:10884:1589:8767::::::|h[Scripture of Primal Devotion]|h|r,3,false,One-Handed Maces,One-Hand,,Elcoka-Sanguino
Ahtohalla-Zul'jin,7/5/24,23:51:53,1715115113-5,[Clasps of the Diligent Steward],204393,item:204393::::::::70:263::85:8:6652:10532:10874:7981:10337:10884:1576:8767,Bis,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic","The Vigilant Steward, Zskarn",16,2569,20,|cffa335ee|Hitem:193792:6574:::::::70:263::16:8:10330:9639:6652:10532:10870:9144:3188:8767:1:28:1279:::::|h[Animated Shackles]|h|r,,2,false,Cloth,Wrist,Bis disci,Elcoka-Sanguino
Ahtohalla-Zul'jin,9/5/24,22:48:08,1715284088-2,[Lost Scholar's Timely Hat],207116,item:207116::::::::70:70::85:8:6652:10532:10874:7981:10337:10884:1556:8767,Tier Set,3,PRIEST,"Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame",16,2549,20,|cffa335ee|Hitem:217202:7052:::::::70:70::84:8:6652:10532:7980:10331:10867:10884:1504:8767:1:28:2699:::::|h[Mask of the Furnace Seraph]|h|r,,1,false,Cloth,Head,Catalist,Lightdre-Zul'jin
Ahtohalla-Zul'jin,16/5/24,22:15:47,1715886947-0,[Magatha's Spiritual Sash],195515,item:195515::::::::70:70::85:8:6652:10532:10874:7981:10337:10884:1602:8767,Mejora,0,PRIEST,Vault of the Incarnates-Mythic,Kurog Grimtotem,16,2522,20,|cffa335ee|Hitem:193780::::::::70:70::33:8:9639:6652:10533:10870:9144:10332:3194:8767:1:28:1279:::::|h[Flare-Singed Strap]|h|r,,4,false,Cloth,Waist,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,22/5/24,22:13:49,1716405229-3,[Fading Flame Wristbands],210204,item:210204::::::::70:70::6:7:6652:9599:9509:7981:9575:1517:8767,Pass,0,PRIEST,"Amirdrassil, the Dream's Hope-Mythic",Smolderon,16,2549,20,|cffa335ee|Hitem:204393:6580:::::::70:70::85:8:6652:10532:10874:7981:10884:10338:1579:8767::::::|h[Clasps of the Diligent Steward]|h|r,,PASS,false,Cloth,Wrist,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,22/5/24,22:51:57,1716407517-15,"[Reins of Anu'relos, Flame's Guidance]",210061,item:210061::::::::70:70::6::1:28:872,Bis,1,PRIEST,"Amirdrassil, the Dream's Hope-Mythic",Fyrakk the Blazing,16,2549,20,,,2,false,Mount,,,Xwlck-Sanguino
Ahtohalla-Zul'jin,22/5/24,23:40:26,1716410426-30,[Unstable Vial Handlers],202593,item:202593::::::::70:70::85:8:6652:10532:10874:7981:10335:10884:1576:8767,Bis,2,PRIEST,"Aberrus, the Shadowed Crucible-Mythic",The Amalgamation Chamber,16,2569,20,|cffa335ee|Hitem:204393:6580:::::::70:70::85:8:6652:10532:10874:7981:10884:10338:1579:8767::::::|h[Clasps of the Diligent Steward]|h|r,,2,false,Cloth,Wrist,Biss de holy,Lightdre-Zul'jin
Ahtohalla-Zul'jin,22/5/24,23:51:15,1716411075-0,[Discarded Creation's Restraint],202652,item:202652::::::::70:70::85:8:6652:10532:10874:7981:10336:10884:1576:8767,Bis,2,PRIEST,"Aberrus, the Shadowed Crucible-Mythic",The Forgotten Experiments,16,2569,20,|cffa335ee|Hitem:195515::::::::70:70::85:8:6652:10532:10874:7981:10337:10884:1602:8767::::::|h[Magatha's Spiritual Sash]|h|r,,2,false,Cloth,Waist,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,22/5/24,23:51:29,1716411089-2,[Thadrion's Erratic Arcanotrode],204318,item:204318::::::::70:70::85:6:6652:7981:10336:10884:1576:8767,Pre-Bis,2,PRIEST,"Aberrus, the Shadowed Crucible-Mythic",The Forgotten Experiments,16,2569,20,|cffa335ee|Hitem:193783::::::::70:70::16:6:9639:6652:9144:10332:3194:8767:1:28:1279:::::|h[Irontorch Igniter]|h|r,,3,false,Miscellaneous,Held In Off-hand,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,4/6/24,23:08:50,1717531730-15,[Venerated Ephemeral Hypersphere],217330,item:217330::::::::70:70::85:5:10868:7981:10884:1517:8767,Tier Set,2,PRIEST,"Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame",16,2549,20,|cffa335ee|Hitem:193750::::::::70:70::16:7:10330:9639:6652:10870:9144:3188:8767:1:28:1279:::::|h[Wind Soarer's Breeches]|h|r,,1,false,Armor Token,,Piernas biss para el holy,Lightdre-Zul'jin
Ahtohalla-Zul'jin,5/6/24,22:28:50,1717615730-11,[Fading Flame Wristbands],210204,item:210204::::::::70:70::6:7:6652:9600:9509:7981:9575:1517:8767,Pass,0,PRIEST,"Amirdrassil, the Dream's Hope-Mythic",Smolderon,16,2549,20,|cffa335ee|Hitem:204393:6580:::::::70:70::85:8:6652:10532:10874:7981:10884:10338:1579:8767::::::|h[Clasps of the Diligent Steward]|h|r,,PASS,false,Cloth,Wrist,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,5/6/24,23:37:15,1717619835-22,[Blooming Redeemer's Sash],207124,item:207124::::::::70:70::6:7:6652:9599:9509:7981:9576:1520:8767,Pass,0,PRIEST,"Amirdrassil, the Dream's Hope-Mythic",Fyrakk the Blazing,16,2549,20,|cffa335ee|Hitem:202652:6904:192945::::::70:70::85:8:6652:10874:7981:10884:10338:1582:8767:10531::::::|h[Discarded Creation's Restraint]|h|r,,PASS,false,Cloth,Waist,,Lightdre-Zul'jin
Ahtohalla-Zul'jin,6/6/24,23:19:19,1717705159-1,[Flametender's Legwraps],195479,item:195479::::::::70:70::85:7:6652:10874:7981:10335:10884:1602:8767,Bis,0,PRIEST,Vault of the Incarnates-Mythic,Eranog,16,2522,20,|cffa335ee|Hitem:195479:6544:::::::70:70::84:7:6652:10873:7980:10884:10334:1605:8767::::::|h[Flametender's Legwraps]|h|r,,2,false,Cloth,Legs,BISBISBISBISIBISIBISIBISIBISIBISIBISBIS,Lightdre-Zul'jin
Ahtohalla-Zul'jin,12/6/24,00:09:39,1718140179-2,[Councilor's Terrormask],195485,item:195485::::::::70:70::85:8:6652:10532:10874:7981:10335:10884:1602:8767,Mejora,0,PRIEST,Vault of the Incarnates-Mythic,Unknown,16,2522,20,|cffa335ee|Hitem:217202:7052:192945::::::70:70::85:9:6652:7981:10884:8095:10867:10338:1520:8767:10531::::::|h[Mask of the Furnace Seraph]|h|r,,4,false,Cloth,Head,Casco buenillo pal holy,Lightdre-Zul'jin
Ahtohalla-Zul'jin,13/6/24,23:54:57,1718312097-16,[Mystic's Scalding Frame],202580,item:202580::::::::70:70::85:7:42:10874:7981:10335:10884:1576:8767,Tier Set,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic",Assault of the Zaqali,16,2569,20,|cffa335ee|Hitem:217204::::::::70:70::85:8:6652:7981:10884:8095:10869:10338:1520:8767::::::|h[Devotion of the Furnace Seraph]|h|r,,1,false,Cloth,Shoulder,tier je je,Lightdre-Zul'jin
Ahtohalla-Zul'jin,14/6/24,00:03:45,1718312625-23,[Venerated Ephemeral Hypersphere],217330,item:217330::::::::70:70::85:5:10868:7981:10884:1517:8767,Tier Set,0,PRIEST,"Aberrus, the Shadowed Crucible-Mythic","Rashok, the Elder",16,2569,20,|cffa335ee|Hitem:217203:6544:::::::70:70::85:7:6652:7981:10868:10884:10338:1520:8767:1:28:1040:::::|h[Breeches of the Furnace Seraph]|h|r,,1,false,Armor Token,,Terciarias,Lightdre-Zul'jin
Turtlehunter-Zul'jin,17/1/24,23:25:39,1705526739-21,[Thorncaller Claw],207784,item:207784::::::::70:577::6:6:6652:7981:9574:9418:1514:8767,Bis,0,DEMONHUNTER,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,|cffa335ee|Hitem:207995:6655:::::::70:577::35:6:9639:6652:9147:9576:1611:8767::::::|h[Chronikar's Ceremonial Saber]|h|r,|cffa335ee|Hitem:190508:6643:::::::70:577::13:7:8836:8840:8902:9405:9500:8791:9498:8:28:2164:29:49:30:36:38:8:40:193:44:206961:45:194578:49:206959:::::|h[Primal Molten Warglaive |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,2,false,Fist Weapons,One-Hand,,Turtlehunter-Zul'jin
Turtlehunter-Zul'jin,7/4/24,23:24:21,1712521461-1,[Flame-Warped Curio],210947,item:210947::::::::70:577::6:3:7981:1520:8767,Tier Set,0,DEMONHUNTER,"Amirdrassil, the Dream's Hope-Mythic",Fyrakk the Blazing,16,2549,20,|cffa335ee|Hitem:207263:7052:::::::70:577::5:7:6652:9599:7980:9513:9581:1514:8767:1:28:2699:::::|h[Screaming Torchfiend's Burning Scowl]|h|r,|cffa335ee|Hitem:207266:6625:::::::70:577::33:6:6652:9639:9515:9581:1514:8767::::::|h[Screaming Torchfiend's Binding]|h|r,1,false,Context Token,,bis,Turtlehunter-Zul'jin
Turtlehunter-Zul'jin,14/4/24,22:59:18,1713124758-0,[Dreadful Blazing Dreamheart],207470,item:207470::::::::70:577::6:4:9513:7981:1520:8767,Tier Set,2,DEMONHUNTER,"Amirdrassil, the Dream's Hope-Mythic","Tindral Sageswift, Seer of the Flame",16,2549,20,|cffa335ee|Hitem:207263:7052:::::::70:577::5:7:6652:9599:7980:9513:9581:1514:8767:1:28:2699:::::|h[Screaming Torchfiend's Burning Scowl]|h|r,,1,false,Armor Token,,Me falta ,Turtlehunter-Zul'jin
Ozárk-Sanguino,15/11/23,22:35:42,1700080542-16,[Jeweled Sash of the Viper],207146,item:207146::::::::70:102::3:7:6652:9516:9505:7979:9561:1488:8767,Mejora,2,HUNTER,"Amirdrassil, the Dream's Hope-Normal",Volcoross,14,2549,29,|cffa335ee|Hitem:193425:6904:192948::::::70:102::13:9:8836:8840:8902:9405:9376:9237:8790:9366:9413:10:28:2164:29:32:30:36:38:8:40:350:45:204697:46:203652:47:192552:50:204440:52:206042:::::|h[Flame-Touched Chain |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,4,false,Mail,Waist,,Codetuma-Zul'jin
Ozárk-Sanguino,15/11/23,23:37:58,1700084278-19,[Ashen Ranger's Longbow],207780,item:207780::::::::70:102::3:5:6652:7979:9563:1494:8767,Bis,1,HUNTER,"Amirdrassil, the Dream's Hope-Normal","Tindral Sageswift, Seer of the Flame",14,2549,29,|cffa335ee|Hitem:202607:6528:::::::70:102::6:5:9410:6652:9382:1504:8767::::::|h[Brutal Dragonslayer's Trophy]|h|r,,2,false,Bows,Ranged,,Codetuma-Zul'jin
Ozárk-Sanguino,16/11/23,23:36:57,1700170617-4,[Aerwynn's Ritual Sarong],207138,item:207138::::::::70:102::5:6:6652:9508:7980:9569:1501:8767,Tier Set,2,HUNTER,"Amirdrassil, the Dream's Hope-Heroic",Council of Dreams,15,2549,26,|cffa335ee|Hitem:202478:6490:::::::70:102::35:4:6652:9382:9228:1504::::::|h[Ashen Predator's Poleyns]|h|r,,1,false,Mail,Legs,p1,Codetuma-Zul'jin
Ozárk-Sanguino,22/11/23,23:04:45,1700687085-0,[Flameseer's Winged Grasps],207137,item:207137::::::::70:102::3:6:6652:9505:7979:9563:1494:8767,Bis,1,HUNTER,"Amirdrassil, the Dream's Hope-Normal",Unknown,14,2549,29,|cffa335ee|Hitem:202480::::::::70:102::6:6:6652:9230:9410:9382:1498:8767::::::|h[Ashen Predator's Skinners]|h|r,,2,false,Mail,Hands,,Codetuma-Zul'jin
Ozárk-Sanguino,22/11/23,23:43:17,1700689397-29,[Bandolier of Twisted Blades],207165,item:207165::::::::70:102::5:5:40:7980:9568:1498:8767,Mejora,2,HUNTER,"Amirdrassil, the Dream's Hope-Heroic",Igira the Cruel,15,2549,29,|cffa335ee|Hitem:203729::::::::70:102::5:5:9409:6652:9334:1495:8767::::::|h[Ominous Chromatic Essence]|h|r,|cffa335ee|Hitem:207581::::::::70:102::16:6:9568:9639:6652:9144:1518:8767:1:28:1279:::::|h[Mirror of Fractured Tomorrows]|h|r,4,false,Miscellaneous,Trinket,si no lo quiere nadie,Codetuma-Zul'jin
Ozárk-Sanguino,23/11/23,23:10:45,1700773845-16,[Flameseer's Winged Grasps],207137,item:207137::::::::70:102::5:6:41:9508:7980:9571:1507:8767,Bis,2,HUNTER,"Amirdrassil, the Dream's Hope-Heroic","Tindral Sageswift, Seer of the Flame",15,2549,28,|cffa335ee|Hitem:202480::::::::70:102::6:6:6652:9230:9410:9382:1498:8767::::::|h[Ashen Predator's Skinners]|h|r,,2,false,Mail,Hands,,Codetuma-Zul'jin
Ozárk-Sanguino,23/11/23,23:36:44,1700775404-24,[Flame-Warped Curio],210947,item:210947::::::::70:102::5:3:7980:1507:8767,Tier Set,0,HUNTER,"Amirdrassil, the Dream's Hope-Heroic",Fyrakk the Blazing,15,2549,13,|cffa335ee|Hitem:202479::192948::::::70:102::6:7:6652:9410:9413:9382:8095:9229:1504::::::|h[Ashen Predator's Faceguard]|h|r,|cffa335ee|Hitem:202482:6625:::::::70:102::35:5:6652:9231:9382:1498:8767::::::|h[Ashen Predator's Sling Vest]|h|r,1,false,Context Token,,4p,Codetuma-Zul'jin
Ozárk-Sanguino,27/11/23,23:46:33,1701121593-2,[Aerwynn's Ritual Sarong],207138,item:207138::::::::70:102::6:6:6652:9509:7981:9574:1514:8767,Bis,1,HUNTER,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,|cffa335ee|Hitem:109815:6490:::::::70:102::16:7:9569:9639:6652:9506:9144:9849:8767:1:28:1279:::::|h[Rockhide Leggings]|h|r,,2,false,Mail,Legs,,Codetuma-Zul'jin
Ozárk-Sanguino,29/11/23,22:43:54,1701290634-9,[Cleats of the Savage Claw],207139,item:207139::::::::70:102::5:6:40:9508:7980:9569:1501:8767,Mejora,2,HUNTER,"Amirdrassil, the Dream's Hope-Heroic",Council of Dreams,15,2549,30,|cffa335ee|Hitem:207878:6613:::::::70:102::16:7:9569:9639:6652:9506:9144:1563:8767:1:28:1279:::::|h[Grunt's Eternal Treads]|h|r,,4,false,Mail,Feet,la evasión me cunde si no lo quiere nadie,Codetuma-Zul'jin
Ozárk-Sanguino,7/12/23,00:01:02,1701900062-0,[Ancient Haubark],207142,item:207142::::::::70:263::6:6:6652:9509:7981:9573:1511:8767,Tierset,0,HUNTER,"Amirdrassil, the Dream's Hope-Mythic",Gnarlroot,16,2549,20,|cffa335ee|Hitem:207221:6625:::::::70:263::5:6:6652:7980:9515:9571:1507:8767:1:28:2699:::::|h[Blazing Dreamstalker's Scaled Hauberk]|h|r,,1,false,Mail,Chest,up,Elcoka-Sanguino
Ozárk-Sanguino,7/12/23,22:46:16,1701981976-6,[Jeweled Sash of the Viper],207146,item:207146::::::::70:577::6:7:6652:9600:9509:7981:9574:1514:8767,Mejora,1,HUNTER,"Amirdrassil, the Dream's Hope-Mythic",Volcoross,16,2549,20,|cffa335ee|Hitem:207146::192948::::::70:577::3:7:6652:9516:9505:7979:9567:1507:8767::::::|h[Jeweled Sash of the Viper]|h|r,,4,false,Mail,Waist,,Lasttime-Uldum
Ozárk-Sanguino,13/12/23,23:57:01,1702504621-4,[Twisted Flamecuffs],207143,item:207143::::::::70:577::6:7:6652:9516:9509:7981:9575:1517:8767,Mejora,0,HUNTER,"Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame",16,2549,20,|cffa335ee|Hitem:204704:6574:::::::70:577::13:8:8836:8840:8902:8960:9405:9500:9498:9599:6:28:2164:38:8:40:1000:45:206961:48:206959:50:210447:::::|h[Adaptive Dracothyst Armguards |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,,4,false,Mail,Wrist,para probar si no lo quiere nadie,Lasttime-Uldum
Ozárk-Sanguino,21/12/23,22:45:50,1703191550-12,[Magmatic Volcannon],207785,item:207785::::::::70:102::6:5:6652:7981:9574:1514:8767,Mejora,0,HUNTER,"Amirdrassil, the Dream's Hope-Mythic",Volcoross,16,2549,20,|cffa335ee|Hitem:158711:6528:::::::70:102::35:6:9639:6652:9147:9576:9853:8767::::::|h[Hallowed Ossein Longbow]|h|r,,4,false,Guns,Ranged,por tenerlo,Codetuma-Zul'jin
Ozárk-Sanguino,10/1/24,23:46:25,1704923185-3,[Aerwynn's Ritual Sarong],207138,item:207138::::::::70:264::6:6:6652:9509:7981:9574:1514:8767,Tierset,2,HUNTER,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,|cffa335ee|Hitem:207138:6490:::::::70:264::6:6:6652:9509:7981:9576:1520:8767::::::|h[Aerwynn's Ritual Sarong]|h|r,,1,false,Mail,Legs,catalyst si no lo quiere nadie,Elcoka-Sanguino
Ozárk-Sanguino,17/1/24,23:01:34,1705525294-15,[Scythe of the Fallen Keeper],207792,item:207792::::::::70:577::6:5:6652:7981:9575:1517:8767,Offspec,0,HUNTER,"Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame",16,2549,20,|cffa335ee|Hitem:158711:6528:::::::70:577::35:6:9639:6652:9147:9576:9853:8767::::::|h[Hallowed Ossein Longbow]|h|r,,5,false,Polearms,Two-Hand,,Turtlehunter-Zul'jin
Ozárk-Sanguino,17/1/24,23:23:11,1705526591-20,[Pip's Emerald Friendship Badge],207168,item:207168::::::::70:577::6:5:6652:7981:9574:1514:8767,Bis,0,HUNTER,"Amirdrassil, the Dream's Hope-Mythic",Council of Dreams,16,2549,20,|cffa335ee|Hitem:136978::::::::70:577::35:6:9639:6652:9144:9576:9882:8767::::::|h[Ember of Nullification]|h|r,|cffa335ee|Hitem:109999::::::::70:577::33:6:9639:6652:9144:9581:9882:8767:1:28:1279:::::|h[Witherbark's Branch]|h|r,2,false,Miscellaneous,Trinket,,Turtlehunter-Zul'jin
Ozárk-Sanguino,17/1/24,23:58:34,1705528714-26,[Mystic Verdurous Dreamheart],207463,item:207463::::::::70:577::6:3:7981:1517:8767,Tier Set,0,HUNTER,"Amirdrassil, the Dream's Hope-Mythic","Nymue, Weaver of the Cycle",16,2549,20,|cffa335ee|Hitem:207221:6625:::::::70:577::6:7:6652:7981:8095:9515:9576:1520:8767::::::|h[Blazing Dreamstalker's Scaled Hauberk]|h|r,,1,false,Armor Token,,terciaria,Turtlehunter-Zul'jin
Ozárk-Sanguino,24/1/24,22:09:50,1706126990-1,[Forlorn Leaf Clasp],207144,item:207144::::::::70:262::6:7:6652:9600:9509:7981:9573:1511:8767,Bis,0,HUNTER,"Amirdrassil, the Dream's Hope-Mythic",Igira the Cruel,16,2549,20,|cffa335ee|Hitem:159403::192948::::::70:262::16:8:9639:6652:9516:9506:9144:9581:9847:8767:1:28:1279:::::|h[Waistguard of Deteriorating Grace]|h|r,,2,false,Mail,Waist,,Elcoka-Sanguino
Unfade-Sanguino,28/5/23,22:07:04,1685300824-2,[Sash of Abandoned Hope],202589,item:202589::::::::70:105::3:8:9321:7979:6652:9415:9222:9219:1472:8767,Offline or RCLootCouncil not installed,0,PRIEST,"Aberrus, the Shadowed Crucible-Normal",Unknown,14,2569,17,,,NOTHING,false,Cloth,Waist,,Codetuma-Zul'jin
Unfade-Sanguino,28/5/23,22:10:55,1685301055-3,[Mystic's Scalding Frame],202580,item:202580::::::::70:102::3:7:9321:7979:6652:9222:9218:1472:8767,Mejora,0,PRIEST,"Aberrus, the Shadowed Crucible-Normal",Assault of the Zaqali,14,2569,17,|cffa335ee|Hitem:200329::::::::70:105::33:6:6652:7977:8826:8973:1489:8767::::::|h[Draconic Hierophant's Wisdom]|h|r,,4,false,Cloth,Shoulder,,Codetuma-Zul'jin
Unfade-Sanguino,28/5/23,22:26:27,1685301987-9,[Attendant's Concocting Cover],202579,item:202579::::::::70:105::3:8:9321:7979:6652:9414:9222:9221:1472:8767,Mejora,0,PRIEST,"Aberrus, the Shadowed Crucible-Normal",The Amalgamation Chamber,14,2569,17,|cffa335ee|Hitem:200327::::::::70:105::35:6:6652:7936:7977:8974:8828:1492::::::|h[Draconic Hierophant's Archcowl]|h|r,,4,false,Cloth,Head,,Codetuma-Zul'jin
Unfade-Sanguino,4/6/23,22:35:22,1685907322-5,[Venerated Cooling Fluid],202636,item:202636::::::::70:104::3:4:7979:9228:1472:8767,Tier Set,0,PRIEST,"Aberrus, the Shadowed Crucible-Normal","Rashok, the Elder",14,2569,12,,,1,true,Armor Token,,,Alvîn-Zul'jin
Senkiu-Sanguino,18/9/24,21:38:51,1726684731-1,[Aplastabocados de Ul'grax],212388,item:212388::::::::80:262::68:5:6652:10281:11215:1485:10255:1:28:2462,Personal Loot - Non tradeable,nil,SHAMAN,Nerub-ar Palace-Normal,Ulgrax the Devourer,14,2657,26,,,PL,false,Two-Handed Maces,Two-Hand,,Senkiu-Sanguino
Sweetpala-Zul'jin,25/5/23,00:00:20,1684962020-5,[Ward of Faceless Ire],203714,item:203714::::::::70:102::5:5:6652:9409:9333:1485:8767,Pre-Bis,0,PALADIN,"Aberrus, the Shadowed Crucible-Heroic",Scalecommander Sarkareth,15,2569,23,|cffa335ee|Hitem:193762::::::::70:102::35:6:9130:7977:6652:9144:1643:8767::::::|h[Blazebinder's Hoof]|h|r,|cffa335ee|Hitem:193652::::::::70:102::33:5:9330:6652:9144:1650:8767:1:28:1279:::::|h[Treemouth's Festering Splinter]|h|r,4,false,Miscellaneous,Trinket,,Codetuma-Zul'jin
Sweetpala-Zul'jin,25/5/23,00:30:04,1684963804-29,[Void-Touched Curio],206046,item:206046::::::::70:102::5:3:9409:1485:8767:1:28:2645,Tier Set 4/2,0,PALADIN,"Aberrus, the Shadowed Crucible-Heroic",Unknown,15,2569,22,|cffa335ee|Hitem:190507:6643:::::::70:102::13:7:8836:8840:8902:9405:9376:8793:9366:8:28:2164:29:36:30:40:38:8:40:189:44:204697:45:194566:49:204440:::::|h[Primal Molten Longsword |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:202558::::::::70:102::3:5:41:7979:9329:1485:8767::::::|h[Calamity's Herald]|h|r,1,false,Context Token,,faltan los guantes para t4,Codetuma-Zul'jin
Sweetpala-Zul'jin,31/5/23,23:11:57,1685563917-14,[Lavaflow Control Rod],202570,item:202570::::::::70:102::5:5:6652:9409:9332:1485:8767,Offspec,0,PALADIN,"Aberrus, the Shadowed Crucible-Heroic",Magmorax,15,2569,27,|cffa335ee|Hitem:190507:6643:::::::70:102::13:7:8836:8840:8902:9405:9376:8793:9366:8:28:2164:29:36:30:40:38:8:40:189:44:204697:45:194566:49:204440:::::|h[Primal Molten Longsword |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:202558::::::::70:102::3:5:41:7979:9329:1485:8767::::::|h[Calamity's Herald]|h|r,5,false,One-Handed Maces,One-Hand,,Codetuma-Zul'jin
Sweetpala-Zul'jin,31/5/23,23:23:09,1685564589-20,[Calamity's Herald],202558,item:202558::::::::70:102::5:5:6652:9409:9333:1485:8767,Mejora,0,PALADIN,"Aberrus, the Shadowed Crucible-Heroic",Echo of Neltharion,15,2569,27,|cffa335ee|Hitem:202558::::::::70:102::3:5:41:7979:9329:1485:8767::::::|h[Calamity's Herald]|h|r,,4,false,Shields,Off Hand,,Codetuma-Zul'jin
Sweetpala-Zul'jin,7/6/23,22:33:14,1686166394-3,[Infernal Shadelance],202559,item:202559::::::::70:103::6:5:9410:9380:6652:1498:8767,Offspec,0,PALADIN,"Aberrus, the Shadowed Crucible-Mythic","Kazzara, the Hellforged",16,2569,20,|cffa335ee|Hitem:190507:6643:::::::70:103::13:7:8836:8840:8902:9405:9376:8793:9366:8:28:2164:29:36:30:40:38:8:40:189:44:204697:45:194566:49:204440:::::|h[Primal Molten Longsword |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,|cffa335ee|Hitem:190503::::::::70:103::13:7:8836:8840:8902:9405:9376:8793:9366:8:28:2164:29:36:30:32:38:8:40:122:44:204697:45:194566:49:204440:::::|h[Primal Molten Defender |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a]|h|r,5,true,Polearms,Two-Hand,,Alvîn-Zul'jin
