"player","date","time","id","item","itemID","itemString","response","votes","playerClass","instance","boss","difficultyID","mapID","groupSize","gear1","gear2","responseID","isAwardReason","note","owner","typeCode","tierToken"
"Ozárk-Sanguino","2023/11/29","22:43:54","1701290634-9","Cleats of the Savage Claw","207139","item:207139::::::::70:102::5:6:40:9508:7980:9569:1501:8767::::::","Mejora","2","HUNTER","Amirdrassil, the Dream's Hope-Heroic","Council of Dreams","15","2549","30","Grunt's Eternal Treads","","4","false","la evasión me cunde si no lo quiere nadie","Codetuma-Zul'jin","default",""
"Ozárk-Sanguino","2023/12/07","00:01:02","1701900062-0","Ancient Haubark","207142","item:207142::::::::70:263::6:6:6652:9509:7981:9573:1511:8767::::::","Tierset","0","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Gnarlroot","16","2549","20","Blazing Dreamstalker's Scaled Hauberk","","1","false","up","Elcoka-Sanguino","default",""
"Ozárk-Sanguino","2023/12/07","22:46:16","1701981976-6","Jeweled Sash of the Viper","207146","item:207146::::::::70:577::6:7:6652:9600:9509:7981:9574:1514:8767::::::","Mejora","1","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Volcoross","16","2549","20","Jeweled Sash of the Viper","","4","false","","Lasttime-Uldum","default",""
"Ozárk-Sanguino","2023/12/13","23:57:01","1702504621-4","Twisted Flamecuffs","207143","item:207143::::::::70:577::6:7:6652:9516:9509:7981:9575:1517:8767::::::","Mejora","0","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame","16","2549","20","Adaptive Dracothyst Armguards |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","para probar si no lo quiere nadie","Lasttime-Uldum","default",""
"Ozárk-Sanguino","2023/12/21","22:45:50","1703191550-12","Magmatic Volcannon","207785","item:207785::::::::70:102::6:5:6652:7981:9574:1514:8767::::::","Mejora","0","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Volcoross","16","2549","20","Hallowed Ossein Longbow","","4","false","por tenerlo","Codetuma-Zul'jin","default",""
"Ozárk-Sanguino","2024/01/10","23:46:25","1704923185-3","Aerwynn's Ritual Sarong","207138","item:207138::::::::70:264::6:6:6652:9509:7981:9574:1514:8767::::::","Tierset","2","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Council of Dreams","16","2549","20","Aerwynn's Ritual Sarong","","1","false","catalyst si no lo quiere nadie","Elcoka-Sanguino","default",""
"Ozárk-Sanguino","2024/01/17","23:01:34","1705525294-15","Scythe of the Fallen Keeper","207792","item:207792::::::::70:577::6:5:6652:7981:9575:1517:8767::::::","Offspec","0","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Larodar, Keeper of the Flame","16","2549","20","Hallowed Ossein Longbow","","5","false","","Turtlehunter-Zul'jin","default",""
"Ozárk-Sanguino","2024/01/17","23:23:11","1705526591-20","Pip's Emerald Friendship Badge","207168","item:207168::::::::70:577::6:5:6652:7981:9574:1514:8767::::::","Bis","0","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Council of Dreams","16","2549","20","Ember of Nullification","Witherbark's Branch","2","false","","Turtlehunter-Zul'jin","default",""
"Ozárk-Sanguino","2024/01/17","23:58:34","1705528714-26","Mystic Verdurous Dreamheart","207463","item:207463::::::::70:577::6:3:7981:1517:8767::::::","Tier Set","0","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Nymue, Weaver of the Cycle","16","2549","20","Blazing Dreamstalker's Scaled Hauberk","","1","false","terciaria","Turtlehunter-Zul'jin","default","true"
"Ozárk-Sanguino","2024/01/24","22:09:50","1706126990-1","Forlorn Leaf Clasp","207144","item:207144::::::::70:262::6:7:6652:9600:9509:7981:9573:1511:8767::::::","Bis","0","HUNTER","Amirdrassil, the Dream's Hope-Mythic","Igira the Cruel","16","2549","20","Waistguard of Deteriorating Grace","","2","false","","Elcoka-Sanguino","default",""
"Unfade-Sanguino","2023/05/28","22:07:04","1685300824-2","Sash of Abandoned Hope","202589","item:202589::::::::70:105::3:8:9321:7979:6652:9415:9222:9219:1472:8767::::::","Offline or RCLootCouncil not installed","0","PRIEST","Aberrus, the Shadowed Crucible-Normal","Unknown","14","2569","17","","","NOTHING","false","","Codetuma-Zul'jin","default",""
"Unfade-Sanguino","2023/05/28","22:10:55","1685301055-3","Mystic's Scalding Frame","202580","item:202580::::::::70:102::3:7:9321:7979:6652:9222:9218:1472:8767::::::","Mejora","0","PRIEST","Aberrus, the Shadowed Crucible-Normal","Assault of the Zaqali","14","2569","17","Draconic Hierophant's Wisdom","","4","false","","Codetuma-Zul'jin","default",""
"Unfade-Sanguino","2023/05/28","22:26:27","1685301987-9","Attendant's Concocting Cover","202579","item:202579::::::::70:105::3:8:9321:7979:6652:9414:9222:9221:1472:8767::::::","Mejora","0","PRIEST","Aberrus, the Shadowed Crucible-Normal","The Amalgamation Chamber","14","2569","17","Draconic Hierophant's Archcowl","","4","false","","Codetuma-Zul'jin","default",""
"Unfade-Sanguino","2023/06/04","22:35:22","1685907322-5","Venerated Cooling Fluid","202636","item:202636::::::::70:104::3:4:7979:9228:1472:8767::::::","Tier Set","0","PRIEST","Aberrus, the Shadowed Crucible-Normal","Rashok, the Elder","14","2569","12","","","1","true","","Alvîn-Zul'jin","default","true"
"Senkiu-Sanguino","2024/09/18","21:38:51","1726684731-1","Aplastabocados de Ul'grax","212388","item:212388::::::::80:262::68:5:6652:10281:11215:1485:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","SHAMAN","Nerub-ar Palace-Normal","Ulgrax the Devourer","14","2657","26","","","PL","false","","Senkiu-Sanguino","",""
"Alexol-Shen'dralar","2025/03/09","22:10:00","1741554700-0","Enagua de doctor del foso","228865","item:228865::::::::80:70::69:6:6652:11964:11977:11215:1485:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","PALADIN","Liberation of Undermine-Heroic","Vexie and the Geargrinders","15","2769","25","","","PL","false","","Alexol-Shen'dralar","",""
"Alexol-Shen'dralar","2025/03/10","00:03:00","1741561411-20","Mascarilla de equipo de limpieza","228871","item:228871::::::::80:70::69:7:6652:12176:11964:11979:11215:1491:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","PALADIN","Liberation of Undermine-Heroic","Stix Bunkjunker","15","2769","25","","","PL","false","","Alexol-Shen'dralar","",""
"Alexol-Shen'dralar","2025/06/09","22:56:00","1749502620-12","Dumpmech Compactors","228849","item:228849::::::::80:262::6:6:6652:11998:10356:11993:1517:10255:1:28:2462:::::","Bis","0","PALADIN","Liberation of Undermine-Mythic","Stix Bunkjunker","16","2769","20","Aureate Sentry's Gauntlets","","2","false","CATALIZADOR","Elcoka-Sanguino","default",""
"Alexol-Shen'dralar","2025/06/09","23:44:00","1749505481-19","Venerated Greased Gallybux","228801","item:228801::::::::80:262::6:3:10356:1517:10255::::::","Tierset","2","PALADIN","Liberation of Undermine-Mythic","Sprocketmonger Lockenstock","16","2769","20","Aureate Sentry's Encasement","","1","false","de hc a mitologico","Elcoka-Sanguino","default","true"
"Hardihood-Sanguino","2024/09/11","22:16:56","1726082216-17","Sureki Zealot's Insignia","225577","item:225577::::::::80:269::3:7:6652:10395:10393:10354:10268:1514:10255:1:28:2462:::::","Bis","3","MAGE","Nerub-ar Palace-Normal","Sikran, Captain of the Sureki","14","2657","24","\""Emergency Stop\"" Keychain","","2","false","","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/09/12","23:16:44","1726172204-22","Mystic Obscenity's Idol","225631","item:225631::::::::80:269::5:4:10369:10355:1514:10255::::::","Tier Set","3","MAGE","Nerub-ar Palace-Heroic","Rasha'nan","15","2657","24","Reanimator's Mantle","","1","false","heh god","Liendresempa-Zul'jin","default","true"
"Hardihood-Sanguino","2024/09/18","22:29:52","1726687792-43","Mystic Slayer's Icon","225627","item:225627::::::::80:269::3:4:10370:10354:1504:10255:1:28:2723:::::","Tier Set","3","MAGE","Nerub-ar Palace-Normal","Nexus-Princess Ky'veza","14","2657","27","Powder Monkey's Leggings","","1","false","4p?","Liendresempa-Zul'jin","default","true"
"Hardihood-Sanguino","2024/09/18","23:04:25","1726689865-65","Bile-Soaked Harness","212419","item:212419::::::::80:269::5:6:6652:10379:10355:10265:1511:10255:1:28:2462:::::","Tier Set","1","MAGE","Nerub-ar Palace-Heroic","Ulgrax the Devourer","15","2657","28","Cave Topographer's Vestment","","1","false","candidato a catalyst, hago 4p","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/09/19","23:59:04","1726779544-10","Sovereign's Disdain","212394","item:212394::::::::80:577::5:5:6652:10355:10262:1520:10255:1:28:2462:::::","Bis","0","MAGE","Nerub-ar Palace-Heroic","Queen Ansurek","15","2657","20","Lakali's Spire of Knowledge","","2","false","BIS historico, lasttime eres una bellisima persona","Lasttime-Uldum","default",""
"Hardihood-Sanguino","2024/09/25","22:18:32","1727291912-7","Shattered Eye Cincture","212430","item:212430::::::::80:269::5:7:6652:10877:10379:10355:10265:1511:10255:1:28:2462:::::","Mejora","2","MAGE","Nerub-ar Palace-Heroic","The Bloodbound Horror","15","2657","27","Redhook's Cummerbund","","4","false","","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/09/25","22:21:52","1727292112-11","Aberrant Spellforge","212451","item:212451::::::::80:269::5:5:41:10355:10265:1511:10255:1:28:2462:::::","Mejora","2","MAGE","Nerub-ar Palace-Heroic","The Bloodbound Horror","15","2657","27","Ara-Kara Sacbrood","Candle Confidant","4","false","por simearlo","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/09/25","22:34:59","1727292899-17","Flawless Phase Blade","212405","item:212405::::::::80:269::5:5:6652:10355:10264:1514:10255:1:28:2462:::::","Transmog","0","MAGE","Nerub-ar Palace-Heroic","Sikran, Captain of the Sureki","15","2657","27","Vagabond's Bounding Baton |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","6","false","","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/09/25","23:07:30","1727294850-35","Mystic Slayer's Icon","225627","item:225627::::::::80:269::5:4:10370:10355:1517:10255:1:28:2723:::::","Tier Set","3","MAGE","Nerub-ar Palace-Heroic","Nexus-Princess Ky'veza","15","2657","27","Coattails of Violet Rebirth","","1","false","tengo los de champion, mejorilla","Liendresempa-Zul'jin","default","true"
"Hardihood-Sanguino","2024/10/02","22:40:11","1727898011-20","Ravaged Lamplighter's Manacles","212437","item:212437::::::::80:62::69:7:6652:10877:10377:10272:11215:1501:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","MAGE","Nerub-ar Palace-Heroic","Rasha'nan","15","2657","29","","","PL","false","","Hardihood-Sanguino","",""
"Hardihood-Sanguino","2024/10/02","22:42:29","1727898149-21","Predator's Feasthooks","212391","item:212391::::::::80:269::5:5:6652:10355:10264:1514:10255:1:28:2462:::::","Autopass","0","MAGE","Nerub-ar Palace-Heroic","Rasha'nan","15","2657","30","Vagabond's Bounding Baton |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","AUTOPASS","false","","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/10/02","23:13:10","1727899990-36","Regicide","225636","item:225636::::::::80:62::69:5:6652:10271:11215:1504:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","MAGE","Nerub-ar Palace-Heroic","Nexus-Princess Ky'veza","15","2657","30","","","PL","false","","Hardihood-Sanguino","",""
"Hardihood-Sanguino","2024/10/02","23:29:02","1727900942-49","Takazj's Entropic Edict","212397","item:212397::::::::80:269::5:5:6652:10355:10262:1520:10255:1:28:2462:::::","Transmog","0","MAGE","Nerub-ar Palace-Heroic","The Silken Court","15","2657","30","Vagabond's Bounding Baton |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","6","false","","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/10/06","23:08:44","1728245324-3","Mystic Obscenity's Idol","225631","item:225631::::::::80:269::6:4:10369:10356:1527:10255::::::","Tier Set","0","MAGE","Nerub-ar Palace-Mythic","Rasha'nan","16","2657","20","Beacons of Violet Rebirth","","1","false","mejora ilvl","Liendresempa-Zul'jin","default","true"
"Hardihood-Sanguino","2024/10/09","22:57:27","1728503847-1","Cosmic-Tinged Treads","212416","item:212416::::::::80:269::6:6:6652:10380:10356:10259:1527:10255:1:28:2462:::::","Bis","1","MAGE","Nerub-ar Palace-Mythic","Sikran, Captain of the Sureki","16","2657","20","Tainted Earthshard Walkers","","2","false","catalyst","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/10/09","22:57:40","1728503860-3","Mystic Stalwart's Emblem","225619","item:225619::::::::80:269::6:4:10372:10356:1527:10255::::::","Tier Set","1","MAGE","Nerub-ar Palace-Mythic","Sikran, Captain of the Sureki","16","2657","20","Jeweled Gauntlets of Violet Rebirth","","1","false","mejora ilvl","Liendresempa-Zul'jin","default","true"
"Hardihood-Sanguino","2024/10/16","22:44:43","1729107883-2","Flawless Phase Blade","212405","item:212405::::::::80:269::6:5:6652:10356:10259:1527:10255:1:28:2462:::::","Offspec","1","MAGE","Nerub-ar Palace-Mythic","Sikran, Captain of the Sureki","16","2657","20","Vagabond's Bounding Baton |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","5","false","para frost es bis, si no la quiere nadie kekw","Liendresempa-Zul'jin","default",""
"Hardihood-Sanguino","2024/10/23","23:14:15","1729714455-2","Cosmic-Tinged Treads","212416","item:212416::::::::80:577::6:6:6652:10380:10356:10259:1527:10255:1:28:2462:::::","Mejora","0","MAGE","Nerub-ar Palace-Mythic","Unknown","16","2657","20","Slippers of Violet Rebirth","","4","false","JUGAR CON STATS HEHE","Lasttime-Uldum","default",""
"Hardihood-Sanguino","2024/10/23","23:46:38","1729716398-8","Devotee's Discarded Headdress","212440","item:212440::::::::80:577::6:7:40:10876:10380:10356:10259:1527:10255:1:28:2462:::::","Mejora","1","MAGE","Nerub-ar Palace-Mythic","Rasha'nan","16","2657","20","Intertwiner's Shadowcowl","","4","false","jugar con stats si nadie xD","Lasttime-Uldum","default",""
"Hardihood-Sanguino","2024/11/06","22:25:59","1730924759-0","Goresplattered Membrane","212421","item:212421::::::::80:64::70:6:6652:10377:10270:11215:1507:10255:1:28:2462:::::","Personal Loot - Non tradeable","0","MAGE","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","","","PL","false","","Hardihood-Sanguino","",""
"Hardihood-Sanguino","2024/11/13","22:27:41","1731529661-7","Shattered Eye Cincture","212430","item:212430::::::::80:268::6:7:6652:10876:10380:10356:10260:1524:10255:1:28:2462:::::","Mejora","0","MAGE","Nerub-ar Palace-Mythic","The Bloodbound Horror","16","2657","20","Consecrated Cord |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","meh, llevo el crafted, podria craftear bracers","Liendresempa-Zul'jin","default",""
"Gorix-Zul'jin","2023/05/10","23:32:39","1683750759-20","Mystic Ventilation Fluid","202632","item:202632::::::::70:103::3:4:7979:9231:1472:8767::::::","Tier Set","0","HUNTER","Aberrus, the Shadowed Crucible-Normal","The Vigilant Steward, Zskarn","14","2569","28","Stormwing Harrier's Cuirass","","1","true","","Alvîn-Zul'jin","default","true"
"Gorix-Zul'jin","2023/05/11","23:28:00","1683836880-2","Mystic Cooling Fluid","202635","item:202635::::::::70:103::5:4:9409:9228:1485:8767::::::","Tier Set","1","HUNTER","Aberrus, the Shadowed Crucible-Heroic","Rashok, the Elder","15","2569","28","Stormwing Harrier's Greaves","","1","true","","Alvîn-Zul'jin","default","true"
"Gorix-Zul'jin","2023/05/12","00:07:56","1683839276-9","Mystic Melting Fluid","202628","item:202628::::::::70:103::5:4:9409:9229:1485:8767::::::","Tier Set","1","HUNTER","Aberrus, the Shadowed Crucible-Heroic","Magmorax","15","2569","10","Stormwing Harrier's Skullmask","","1","true","","Alvîn-Zul'jin","default","true"
"Gorix-Zul'jin","2023/05/14","22:37:37","1684093057-6","Beacon to the Beyond","203963","item:203963::::::::70:102::3:5:6652:9324:7979:1472:8767:1:28:2645:::::","Bis","0","HUNTER","Dragon Isles-","Scalecommander Sarkareth","0","2444","0","Harlan's Loaded Dice","Manic Grieftorch","3","false","","Codetuma-Zul'jin","default",""
"Gorix-Zul'jin","2023/05/26","00:02:40","1685048560-7","Cuirass of Meticulous Mixture","202598","item:202598::::::::70:102::6:7:9410:9380:6652:9224:9221:1498:8767::::::","Mejora","1","HUNTER","Aberrus, the Shadowed Crucible-Mythic","The Amalgamation Chamber","16","2569","20","Ashen Predator's Sling Vest","","4","false","Si nadie lo quiere para ahorrarme el blason","Codetuma-Zul'jin","default",""
"Gorix-Zul'jin","2023/05/31","23:00:18","1685563218-6","Failure Disposal Cannon","204322","item:204322::::::::70:102::5:5:6652:9409:9332:1485:8767::::::","Transmog","0","HUNTER","Aberrus, the Shadowed Crucible-Heroic","The Vigilant Steward, Zskarn","15","2569","27","Obsidian Stirring Staff","","6","false","","Codetuma-Zul'jin","default",""
"Gorix-Zul'jin","2023/06/08","22:31:12","1686252672-6","Gatecrasher Giant's Coif","202591","item:202591::::::::70:258::5:8:9409:9330:6652:9415:9226:9221:1485:8767::::::","Transmog","0","HUNTER","Aberrus, the Shadowed Crucible-Heroic","Assault of the Zaqali","15","2569","23","Ashen Predator's Faceguard","","6","false","","Prômaniac-Zul'jin","default",""
"Gorix-Zul'jin","2023/06/08","22:55:10","1686254110-18","Elementium Pocket Anvil","202617","item:202617::::::::70:258::5:5:9409:9330:6652:1485:8767::::::","Pre-Bis","1","HUNTER","Aberrus, the Shadowed Crucible-Heroic","The Amalgamation Chamber","15","2569","24","Harlan's Loaded Dice","Beacon to the Beyond","3","false","","Prômaniac-Zul'jin","default",""
"Gorix-Zul'jin","2023/06/08","23:18:44","1686255524-24","Mystic Ventilation Fluid","202632","item:202632::::::::70:258::5:4:9409:9231:1485:8767::::::","Bis","0","HUNTER","Aberrus, the Shadowed Crucible-Heroic","The Vigilant Steward, Zskarn","15","2569","24","Ashen Predator's Sling Vest","","2","false","lo tengo en normal","Prômaniac-Zul'jin","default","true"
"Gorix-Zul'jin","2023/06/15","22:24:28","1686857068-1","Braciles para lanzar rocas","202604","item:202604::::::::70:1467::6:8:9410:9380:6652:9414:9224:9220:1498:8767::::::","MEJORA","0","HUNTER","Aberrus, el Crisol Ensombrecido-Mítica","Asalto de los zaqali","16","2569","20","Puños tocados por las llamas |A:Professions-ChatIcon-Quality-Tier5:17:17::1|a","","4","false","quiero para el 10.1.5","Bichodeaire-Zul'jin","default",""
"Gorix-Zul'jin","2023/06/28","23:20:20","1687983620-26","Mystic Melting Fluid","202628","item:202628::::::::70:102::5:4:9409:9229:1485:8767::::::","Pass","0","HUNTER","Aberrus, the Shadowed Crucible-Heroic","Magmorax","15","2569","23","Ashen Predator's Faceguard","","PASS","false","","Codetuma-Zul'jin","default","true"
"Gorix-Zul'jin","2023/06/28","23:32:34","1687984354-29","Dragonfire Bomb Dispenser","202610","item:202610::::::::70:102::5:5:6652:9409:9332:1485:8767::::::","Bis","1","HUNTER","Aberrus, the Shadowed Crucible-Heroic","The Vigilant Steward, Zskarn","15","2569","24","Harlan's Loaded Dice","Elementium Pocket Anvil","2","false","","Codetuma-Zul'jin","default",""
